Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term,Loan_Status,Loan_Start_Date,Loan_Type,Property_Value,Down_Payment
35268,36097,444332,7.08,25,Active,2019-03-24,Variable,663723,51953
35269,43971,156383,8.33,30,Active,2020-08-07,Variable,370011,26437
35270,34843,368825,6.15,20,Closed,2024-04-04,Fixed,672289,93498
35271,30925,161171,7.77,15,Closed,2019-06-11,Variable,211550,53389
35272,44422,430273,4.19,15,Closed,2023-05-23,Fixed,697931,64472
35273,47136,113897,4.79,20,Active,2021-08-10,Variable,528916,89167
35274,15113,124230,7.04,30,Closed,2022-08-01,Fixed,625216,37065
35275,2393,442960,3.39,20,Active,2024-05-02,Variable,254537,91078
35276,46571,449422,7.37,25,Closed,2024-10-23,Fixed,282383,12713
35277,20166,,9.92,20,Active,2020-06-01,Fixed,477923,33343
35278,3673,198376,5.93,15,Closed,2024-06-11,Fixed,535148,7054
35279,3258,101614,3.58,15,Active,2024-04-01,Fixed,772715,77913
35280,9747,358290,5.33,20,Closed,2024-04-06,Variable,157942,26595
35281,33218,122349,6.06,25,Active,2022-05-25,Fixed,468447,32302
35282,37242,312391,5.77,30,Active,2020-09-14,Variable,470428,97504
35283,27703,488202,2.81,20,Active,2019-09-13,Fixed,681754,34258
35284,36980,329538,7.44,30,Active,2021-06-26,Variable,559216,10270
35285,37088,142970,3.29,25,Active,2024-10-15,Variable,247391,88634
35286,44772,143691,5.97,15,Active,2020-12-20,Variable,279340,32060
35287,31016,389398,8.96,20,Active,2021-03-01,Fixed,329162,24427
35288,25819,305279,8.49,30,Active,2022-06-13,Variable,280060,73739
35289,6860,243518,3.41,20,Active,2020-03-27,Variable,102131,64630
35290,35065,465454,9.54,20,Active,2025-01-31,Variable,736861,68236
35291,36968,433526,5.17,20,Closed,2024-11-19,Fixed,406983,12792
35292,23026,81600,8.29,20,Closed,2023-03-24,Fixed,191902,95606
35293,10019,,6.37,20,Closed,2020-11-02,Variable,433805,58750
35294,20854,70201,8.64,20,Closed,2019-03-30,Fixed,368632,93944
35295,16878,349212,3.69,25,Active,2021-04-29,Fixed,361622,30460
35296,6291,492941,3.29,25,Active,2020-10-03,Variable,345039,10689
35297,18014,146046,3.86,30,Active,2020-05-07,Fixed,142996,60921
35298,44456,186349,6.51,25,Active,2021-07-10,Variable,475847,53002
35299,26374,490178,3.33,20,Active,2021-03-09,Fixed,634584,31775
35300,30975,65217,10.45,30,Closed,2019-11-15,Variable,447210,47546
35301,48752,214186,9.4,15,Active,2021-05-31,Fixed,245756,70656
35302,41523,230076,3.17,30,Active,2022-09-04,Variable,670655,63906
35303,23304,224700,6.05,15,Active,2019-04-10,Variable,218151,65707
35304,43029,233890,4.98,15,Active,2025-02-28,Fixed,155761,35634
35305,33867,65464,4.27,25,Closed,2022-09-06,Variable,336980,71670
35306,12215,210703,5.22,25,Active,2021-08-21,Variable,357745,65297
35307,34545,426341,4,20,Active,2022-10-15,Fixed,355797,83072
35308,26070,270858,6.34,20,Closed,2023-04-11,Fixed,503836,37031
35309,4720,259032,7.84,15,Active,2024-05-29,Variable,122300,49094
35310,11807,452573,6.78,25,Active,2019-08-22,Fixed,372069,29993
35311,30519,83740,4.44,25,Active,2022-08-08,Fixed,240926,74704
35312,38408,462297,9.04,20,Active,2020-04-23,Fixed,588346,54698
35313,44473,472838,9.64,25,Active,2020-04-07,Fixed,263726,33492
35314,23342,106384,3.83,15,Active,2022-02-14,Fixed,368646,29230
35315,19924,159688,8.44,20,Active,2023-11-30,Fixed,290897,49221
35316,123,162190,6.38,25,Closed,2023-02-17,Variable,669015,19387
35317,22661,87662,4.89,25,Active,2021-07-08,Fixed,444167,65547
35318,39306,57798,3.95,30,Active,2023-10-13,Fixed,424915,26616
35319,33321,117131,3.45,15,Active,2025-01-19,Variable,365334,95649
35320,21889,116763,9.66,25,Closed,2020-01-29,Fixed,734669,93699
35321,35269,342892,8.28,20,Active,2022-05-13,Fixed,616435,10623
35322,17538,399104,5.6,15,Active,2019-02-11,Fixed,790949,47846
35323,32227,172276,6.55,30,Closed,2023-11-02,Variable,416974,64813
35324,26130,92535,8.26,30,Active,2020-11-09,Fixed,469447,47360
35325,32492,486253,4.94,20,Active,2019-10-16,Fixed,502532,52181
35326,43164,95826,7.76,20,Active,2023-11-05,Variable,700694,71557
35327,47740,237819,3.05,25,Active,2023-12-07,Variable,488505,53501
35328,17832,346069,9.82,25,Closed,2019-07-02,Fixed,402995,44031
35329,8585,393139,5.77,30,Closed,2021-09-28,Variable,333091,8836
35330,2572,254146,9.45,15,Active,2024-03-12,Fixed,706700,87061
35331,2764,449044,7.91,30,Active,2019-01-16,Variable,672306,73309
35332,3872,260521,5.29,25,Closed,2023-05-23,Variable,300410,12644
35333,15390,368523,5.73,20,Active,2024-12-15,Fixed,430306,8978
35334,33137,322549,5.06,20,Closed,2020-07-13,Fixed,448662,21290
35335,46419,424090,8.93,25,Active,2021-04-12,Variable,178694,6880
35336,2104,274628,4.03,15,Active,2019-10-06,Fixed,434083,83941
35337,37750,123212,9.59,30,Active,2022-08-29,Variable,374627,71695
35338,44451,398067,6.9,20,Active,2019-06-10,Variable,636051,44591
35339,38828,209802,8.06,30,Active,2020-08-22,Variable,725330,30344
35340,23820,75099,5.52,30,Closed,2022-08-14,Variable,403968,28668
35341,24650,251446,8.46,15,Closed,2020-07-05,Fixed,176750,11690
35342,27823,176601,6.34,30,Active,2024-01-09,Variable,487345,55202
35343,23255,194031,6.59,30,Active,2019-05-19,Variable,503112,6521
35344,9274,248169,6.72,20,Active,2023-03-23,Fixed,246015,47407
35345,20475,137600,5.72,20,Closed,2022-11-21,Variable,371190,19857
35346,30718,435311,4.82,25,Active,2024-07-24,Fixed,223652,33565
35347,41092,136717,4.36,30,Closed,2020-02-15,Fixed,222766,56686
35348,16761,385856,8.86,20,Active,2022-05-15,Variable,667285,12580
35349,43682,244787,3.31,15,Active,2019-12-28,Variable,102491,7285
35350,33784,415341,7.9,30,Active,2022-09-30,Variable,294205,66117
35351,26677,255840,5.19,30,Active,2025-02-18,Fixed,702859,40893
35352,3271,420270,8.56,25,Closed,2023-06-03,Variable,119264,51346
35353,24800,192333,7.54,15,Active,2019-11-21,Variable,696762,53574
35354,36323,120526,3.61,20,Closed,2020-11-20,Variable,415731,99657
35355,48576,208053,3.5,20,Active,2020-06-11,Fixed,518960,92229
35356,45307,205614,10.43,25,Active,2019-04-04,Fixed,373136,56226
35357,4445,157831,9.49,30,Active,2020-07-15,Variable,136263,61500
35358,21939,487147,7.76,30,Active,2022-06-19,Variable,749891,51976
35359,39641,353171,7.24,25,Closed,2021-03-13,Fixed,595309,74320
35360,13426,352443,9.23,20,Closed,2021-07-08,Variable,426119,51055
35361,28446,65369,4.73,30,Active,2022-12-11,Fixed,373198,83329
35362,1210,339928,2.89,30,Active,2020-10-31,Variable,254401,57331
35363,48285,485386,9.21,20,Active,2021-06-05,Fixed,696368,78508
35364,46852,238767,9.21,30,Active,2023-10-29,Fixed,607169,8293
35365,15321,165961,8.51,25,Closed,2022-06-17,Variable,477883,96204
35366,33369,373465,10.1,30,Active,2019-04-25,Fixed,178784,63442
35367,34688,213367,5.82,30,Active,2022-07-22,Variable,150048,56730
35368,16664,433031,2.8,30,Active,2021-12-10,Fixed,762181,18458
35369,25478,208369,4.99,15,Closed,2019-08-12,Variable,249833,97691
35370,9945,465337,3.02,15,Closed,2020-03-14,Variable,290992,88528
35371,26785,398743,4.11,30,Active,2022-08-18,Fixed,119200,35706
35372,12323,275850,8.59,15,Active,2021-08-25,Fixed,303492,53658
35373,37332,390193,4.62,25,Active,2023-05-27,Variable,290867,24084
35374,33895,419669,6.01,25,Active,2021-08-26,Fixed,144914,38473
35375,39040,94050,7.32,20,Active,2024-06-08,Variable,514481,12304
35376,44070,139313,7.72,15,Closed,2022-01-30,Fixed,418120,53955
35377,44635,370258,5.94,25,Closed,2024-12-19,Fixed,321363,33214
35378,22056,276413,2.69,15,Closed,2020-02-19,Fixed,778166,71867
35379,19116,378800,9.65,15,Closed,2024-11-10,Fixed,442784,6171
35380,18660,161925,8.69,15,Active,2020-09-23,Variable,331391,60282
35381,12287,62134,6.87,15,Closed,2021-06-10,Fixed,751817,37781
35382,25431,220477,6.59,25,Closed,2020-04-22,Variable,657377,82732
35383,6467,380706,5.87,20,Unknown,2019-06-27,Variable,581107,57739
35384,13777,75068,7.49,30,Active,2019-07-30,Variable,640672,73694
35385,14468,477571,5.5,30,Closed,2019-08-03,Variable,188954,64919
35386,35371,104289,3.72,30,Closed,2019-06-20,Fixed,184433,69021
35387,27732,,8.72,30,Closed,2020-12-20,Fixed,292655,30605
35388,23358,482060,4.14,20,Active,2024-04-28,Fixed,634524,36256
35389,29148,234100,9.64,20,Closed,2021-11-23,Fixed,750696,12794
35390,44317,274694,5.81,30,Active,2022-01-01,Variable,223944,58900
35391,11248,298186,5.72,15,Active,2021-10-01,Variable,299290,9668
35392,44030,334161,8.2,15,Closed,2021-05-14,Variable,504573,19263
35393,13703,454816,3.28,15,Active,2024-11-12,Fixed,521317,93372
35394,44974,343426,6.12,30,Closed,2024-01-25,Fixed,792502,93251
35395,9217,333604,9.81,20,Closed,2020-06-03,Variable,290949,69918
35396,13220,335221,5.74,30,Closed,2020-12-02,Variable,699721,6616
35397,8404,330367,8.24,25,Active,2019-12-09,Variable,694374,84108
35398,2319,413592,7.83,30,Closed,2019-09-19,Variable,441423,79596
35399,9509,115793,4.46,30,Active,2020-08-13,Fixed,504124,38607
35400,22943,403991,9.3,25,Active,2021-08-15,Fixed,578217,86078
35401,49321,337401,5.97,30,Active,2024-12-15,Variable,769699,28489
35402,5491,428480,7.76,30,Active,2020-04-26,Fixed,575670,16594
35403,14309,431025,4.36,25,Closed,2022-12-30,Variable,475949,33942
35404,20260,184663,4.57,20,Active,2022-04-21,Variable,587868,17806
35405,21141,210743,7.92,25,Closed,2022-08-27,Variable,373433,90635
35406,41041,210107,6.58,15,Active,2023-05-22,Fixed,680591,59132
35407,26782,130604,3.87,15,Closed,2023-07-19,Variable,178000,57380
35408,10110,426858,4.72,15,Active,2020-06-23,Fixed,551624,90090
35409,29463,157921,2.63,20,Active,2019-02-05,Fixed,590818,98195
35410,24255,165077,4.3,25,Closed,2022-06-27,Fixed,571291,32548
35411,24246,119591,7.4,20,Closed,2022-03-15,Fixed,462468,17581
35412,19175,,2.52,30,Closed,2021-09-13,Fixed,680126,77890
35413,17999,287070,9.59,20,Active,2021-12-01,Fixed,796464,28320
35414,46570,456279,8.21,30,Active,2022-06-12,Variable,333213,81223
35415,42071,128328,6.12,20,Active,2022-12-09,Variable,148342,51026
35416,6814,348625,5.87,15,Closed,2024-11-06,Fixed,429097,7061
35417,16710,342246,10.08,20,Closed,2021-04-14,Variable,436833,40912
35418,6024,141638,6.86,30,Active,2021-05-08,Variable,573729,87253
35419,46709,427469,3.34,20,Active,2022-12-23,Fixed,575792,83050
35420,422,88235,7.55,20,Active,2024-02-04,Fixed,692936,72781
35421,16535,390473,9.5,15,Active,2024-09-18,Fixed,497107,73834
35422,4082,306137,10.22,15,Active,2021-03-13,Variable,793809,85694
35423,4438,57303,4.81,30,Active,2024-10-03,Variable,304007,86091
35424,20380,158928,5.54,15,Closed,2021-02-15,Fixed,227859,51203
35425,42334,190971,10.45,25,Active,2019-03-19,Fixed,771837,66764
35426,9752,,8.29,15,Active,2022-04-14,Fixed,633517,14831
35427,5508,345105,7.21,15,Active,2025-01-01,Fixed,189921,18836
35428,3608,334301,4.02,25,Active,2023-07-10,Fixed,799552,16141
35429,7739,181195,10.33,30,Unknown,2020-04-19,Variable,526618,95495
35430,17610,274549,10.43,20,Active,2019-06-13,Variable,631988,28508
35431,40208,382126,7.51,15,Active,2024-01-18,Variable,253630,58216
35432,8683,357730,5.21,25,Closed,2024-02-29,Variable,759840,16051
35433,11366,461555,7.38,30,Active,2023-04-08,Fixed,613272,15906
35434,9144,418880,10.19,20,Closed,2021-03-10,Fixed,136349,61680
35435,25234,373346,7.09,20,Active,2023-09-10,Fixed,327618,18340
35436,31491,300279,8.65,25,Closed,2022-11-04,Fixed,164327,14460
35437,6705,374762,6.81,20,Active,2023-10-19,Fixed,255947,92690
35438,20644,138205,9.66,15,Active,2024-07-10,Variable,448139,86768
35439,42935,258020,9.2,25,Active,2020-03-14,Variable,314657,14326
35440,30565,188423,4.47,20,Active,2021-08-05,Variable,205619,38555
35441,12441,389964,9.69,25,Active,2024-08-14,Variable,580819,30506
35442,11172,167067,5.24,20,Active,2020-01-29,Variable,760622,44177
35443,15948,178186,10.28,20,Active,2019-05-22,Variable,552094,67250
35444,26968,447551,8.04,20,Closed,2020-11-07,Variable,458924,8689
35445,26747,382325,6.22,15,Active,2021-03-03,Fixed,207124,22455
35446,25581,181998,7.3,30,Active,2023-10-06,Variable,677028,21783
35447,13863,386245,6.94,25,Active,2021-02-09,Variable,260351,25527
35448,32091,,5.07,20,Closed,2023-08-02,Variable,265599,23660
35449,29164,109159,8.65,15,Closed,2024-07-20,Variable,476116,88445
35450,23316,150612,6,25,Closed,2022-09-06,Variable,744551,61059
35451,4886,276343,9.01,20,Active,2024-06-01,Fixed,305896,23735
35452,28565,386741,3.53,30,Active,2025-01-24,Variable,173708,64918
35453,29460,295647,9.87,30,Active,2022-04-28,Variable,330151,74948
35454,15350,319589,6.49,15,Closed,2021-11-17,Variable,164134,35876
35455,10084,378831,6.5,15,Active,2023-03-13,Fixed,472553,28769
35456,886,360761,5.25,25,Closed,2020-07-18,Variable,149333,74334
35457,29110,292101,7.32,30,Active,2023-03-26,Fixed,310665,71364
35458,3346,91402,6.49,25,Active,2022-01-01,Variable,442790,42744
35459,14818,461138,9.57,15,Active,2022-06-18,Fixed,786541,34013
35460,21112,249847,6.86,25,Active,2020-07-01,Fixed,381441,89876
35461,18504,,6.49,30,Active,2020-05-02,Variable,249210,23711
35462,42070,435740,3.05,25,Active,2023-07-23,Variable,583886,46339
35463,38310,431642,4.62,20,Active,2019-09-18,Fixed,729275,93670
35464,16991,447338,5.51,20,Closed,2021-10-02,Variable,378570,90431
35465,42919,176407,8.38,30,Active,2021-01-17,Fixed,627064,64496
35466,45859,287814,4.83,30,Closed,2022-07-21,Variable,475196,23088
35467,49805,252013,5.11,20,Active,2022-01-23,Variable,388581,40331
35468,3221,98401,8.05,15,Active,2021-12-17,Fixed,705896,28468
35469,49555,404172,6.82,25,Closed,2021-01-05,Variable,301682,48343
35470,8526,319823,5.13,30,Active,2020-01-22,Variable,370512,70303
35471,24565,456684,8.92,25,Active,2022-11-16,Variable,291886,82533
35472,37512,241447,9.24,30,Closed,2022-01-04,Variable,430011,40570
35473,43692,342077,5.38,25,Active,2025-01-08,Variable,479625,6961
35474,19827,203261,4.25,20,Active,2024-05-14,Fixed,124100,99626
35475,46476,137439,4.97,15,Active,2021-03-06,Variable,450873,47802
35476,37141,325938,4.6,30,Active,2020-06-22,Variable,169425,13804
35477,23074,271356,3.26,25,Active,2022-10-12,Fixed,646909,78444
35478,13918,257035,9.83,20,Active,2019-02-12,Fixed,365694,28813
35479,11626,171338,3.04,30,Closed,2019-10-14,Fixed,176031,54883
35480,36780,307644,7.98,25,Active,2020-10-23,Variable,270483,26242
35481,11776,363903,5.02,25,Active,2020-07-05,Variable,298027,59100
35482,10167,352314,6.04,30,Closed,2021-03-19,Variable,777980,44627
35483,8386,199186,4.68,30,Active,2024-01-19,Fixed,780144,72910
35484,35406,444435,8.55,30,Closed,2020-03-20,Fixed,557404,59220
35485,6801,478472,4.73,25,Active,2022-12-28,Fixed,286996,60905
35486,24489,300127,4.03,25,Closed,2019-12-06,Variable,607179,19939
35487,46132,108533,6.69,25,Active,2024-01-14,Fixed,403951,43844
35488,24912,436685,4.29,25,Active,2019-08-26,Variable,165833,54997
35489,29160,418277,6.6,20,Active,2022-03-24,Variable,630183,41334
35490,35658,328425,3.38,25,Closed,2023-11-30,Variable,536368,58236
35491,38079,148470,9.64,30,Active,2024-01-29,Variable,123484,18073
35492,30844,499610,8.07,20,Active,2024-01-29,Variable,132571,92606
35493,15392,355791,3.55,25,Closed,2024-01-20,Fixed,307571,45313
35494,36603,409139,7.69,15,Active,2025-01-08,Variable,196651,27356
35495,1650,71679,5.92,25,Active,2020-07-14,Fixed,777090,19344
35496,7263,214301,3.86,15,Active,2023-09-10,Variable,355237,33009
35497,244,200672,6.95,25,Closed,2022-05-13,Variable,221070,51619
35498,17002,168269,3.46,20,Closed,2022-12-07,Fixed,663413,99711
35499,33274,305448,8.25,15,Active,2021-09-19,Fixed,716455,80891
35500,1000,497897,5.58,20,Closed,2022-03-23,Fixed,457141,16589
35501,5413,150204,10.16,20,Closed,2022-12-14,Variable,247312,12243
35502,28035,297461,6.08,25,Closed,2020-02-11,Fixed,391249,7375
35503,26323,260047,7.43,25,Active,2019-12-10,Fixed,206346,16369
35504,47962,468348,2.83,25,Active,2020-11-01,Variable,597556,25673
35505,34266,301929,6.7,20,Active,2023-05-18,Variable,466389,80807
35506,11343,200975,9.07,30,Active,2023-02-17,Fixed,561089,65829
35507,22994,447328,2.86,20,Active,2023-12-02,Fixed,336608,61606
35508,16792,66171,5.03,20,Active,2019-11-07,Variable,404280,74403
35509,38911,364039,7.31,20,Closed,2020-03-17,Variable,277126,12485
35510,36033,241739,6.64,25,Closed,2024-06-11,Fixed,124375,10874
35511,16856,101512,7.31,25,Closed,2019-01-15,Variable,473402,21895
35512,19668,131224,5.66,15,Active,2022-07-18,Variable,647003,94213
35513,8415,136353,9.2,15,Active,2022-12-11,Variable,284102,83787
35514,45695,100184,4.97,20,Closed,2020-06-27,Fixed,515791,57414
35515,33120,186033,5.33,25,Closed,2021-01-09,Variable,428660,26366
35516,48453,498087,5.22,15,Active,2025-01-25,Variable,296414,85534
35517,31,264694,6.15,25,Active,2020-03-14,Variable,249419,71106
35518,46015,329276,8.18,25,Closed,2021-08-13,Variable,100870,59309
35519,34977,473900,2.7,20,Active,2023-04-14,Variable,755491,38371
35520,1335,272554,3.79,25,Active,2023-07-29,Variable,672305,94008
35521,7513,102819,7.23,20,Active,2025-01-19,Variable,755944,99675
35522,46351,376065,6.91,20,Active,2022-12-13,Variable,797502,69901
35523,40247,469329,5.2,20,Closed,2019-09-05,Fixed,642060,46393
35524,1877,329189,5.92,25,Active,2020-12-21,Fixed,383501,30128
35525,19124,266905,4.76,15,Unknown,2021-04-11,Fixed,386982,93408
35526,48905,363231,7.77,20,Closed,2023-02-13,Variable,203331,45156
35527,3368,166855,9.7,20,Active,2024-06-03,Variable,788182,24628
35528,45474,131566,9.54,15,Active,2024-11-25,Variable,465735,52806
35529,13803,497995,8.29,30,Active,2020-01-26,Variable,563833,40655
35530,46115,437367,5.76,30,Active,2020-02-19,Variable,665663,55827
35531,38073,83843,8.91,15,Active,2021-05-31,Fixed,385402,84864
35532,30825,499656,7.79,30,Active,2020-07-31,Variable,208768,65259
35533,28240,441845,8.79,20,Closed,2022-04-20,Fixed,719827,81511
35534,42826,226534,8.54,15,Closed,2022-04-16,Variable,196953,57623
35535,14152,164721,9.04,25,Active,2023-05-11,Fixed,656776,70931
35536,14750,169805,2.91,30,Active,2022-11-27,Variable,469035,44386
35537,1959,52516,7.86,30,Active,2019-05-03,Fixed,632208,93861
35538,39280,465983,6.21,20,Active,2024-04-20,Fixed,733918,82132
35539,23709,461200,6.79,15,Active,2021-10-12,Fixed,367106,13454
35540,47763,405086,9.38,30,Active,2025-01-28,Variable,170901,26888
35541,30172,287101,9.81,15,Active,2024-08-26,Fixed,248884,98285
35542,14158,340558,8.9,30,Active,2025-01-20,Fixed,523982,39416
35543,7723,409285,7.39,25,Active,2019-08-12,Variable,256490,33680
35544,16346,307235,7.3,20,Active,2019-05-07,Variable,118463,60387
35545,22948,497135,8.11,15,Active,2021-09-11,Fixed,149457,12493
35546,41117,71840,5.06,20,Active,2021-12-22,Fixed,234848,15329
35547,6638,478424,6.25,25,Active,2020-08-17,Fixed,484954,37618
35548,31526,176869,6.11,20,Active,2022-12-29,Fixed,479904,26296
35549,46491,112603,3.01,20,Closed,2021-08-21,Fixed,211704,30686
35550,42303,248483,4.55,25,Closed,2023-03-04,Variable,404193,70400
35551,8335,275181,10.06,25,Active,2025-03-02,Variable,159611,8052
35552,10701,299363,7.51,25,Active,2021-10-20,Fixed,404449,86561
35553,6582,346028,2.73,20,Active,2024-01-14,Variable,166925,98470
35554,41426,84851,9.66,15,Active,2024-04-02,Variable,237586,40857
35555,33523,124370,4.03,15,Closed,2020-03-11,Variable,279347,48876
35556,4848,159702,2.69,30,Closed,2019-09-27,Fixed,240131,62163
35557,19267,119084,10.05,15,Unknown,2019-11-14,Fixed,485880,57146
35558,8683,81211,9.43,30,Active,2024-10-10,Fixed,115548,44733
35559,21305,169932,9.08,15,Active,2024-07-08,Fixed,749670,30191
35560,34757,310651,5.38,20,Closed,2023-10-07,Variable,204432,73230
35561,40183,141379,4.86,25,Active,2022-12-03,Variable,513862,70075
