Payment_ID,Loan_ID,Payment_date,Payment_Amount,Late_Payment,Payment_Method,Remaining_Balance,Interest_Paid,Principal_Paid,Fees_Charged
36386,41688,2022-11-10 0:00,4830,No,Cash,152968,481.61,563,69.89
36387,37963,2022-06-27 0:00,2406,No,Credit Card,60802,482.31,193,8.45
36388,29973,2024-07-17 0:00,1077,No,Check,82804,392.62,543,27.32
36389,17922,2025-02-24 0:00,1019,No,Check,45280,325.48,2308,45.66
36390,24275,2021-12-26 0:00,1567,No,Check,153172,237.24,1268,72.81
36391,18843,2020-12-19 0:00,4992,No,Cash,132006,74.04,605,0.71
36392,42987,2022-06-24 0:00,1781,No,Cash,0,178.28,738,17.07
36393,22852,2020-05-11 0:00,1017,No,Credit Card,41034,316.82,773,38.8
36394,28122,2022-10-16 0:00,965,No,Credit Card,154690,126.55,1998,7.14
36395,4484,2024-09-13 0:00,4486,No,Bank Transfer,0,440.06,2527,88.47
36396,43632,2019-01-14 0:00,1706,Yes,Credit Card,0,492.53,1357,32.84
36397,6145,,725,No,Bank Transfer,0,307.58,1885,98.42
36398,42965,2024-06-06 0:00,682,Yes,Check,163006,319.61,637,65.44
36399,32025,2023-08-04 0:00,4258,No,Check,136803,486.5,1988,51.46
36400,27939,2023-08-01 0:00,583,No,Bank Transfer,0,299.64,1669,84.27
36401,32795,2021-05-08 0:00,2103,No,Cash,0,135.06,2932,7.89
36402,3574,2021-03-30 0:00,1878,No,Check,0,289.38,1768,48.03
36403,33889,2022-09-24 0:00,1411,No,Check,0,151.9,706,68.66
36404,44483,2023-05-26 0:00,2352,No,Bank Transfer,0,304.94,744,58.83
36405,16144,2024-02-03 0:00,2531,No,Credit Card,41907,427.82,2397,38
36406,35407,2024-12-31 0:00,2556,No,Check,0,120.25,1200,95.55
36407,19148,2022-02-17 0:00,4543,No,Check,99178,83.01,1321,27.85
36408,37010,2022-01-16 0:00,980,No,Credit Card,0,246.07,2722,25.19
36409,11566,2024-01-03 0:00,1459,Yes,Bank Transfer,148516,176.72,2927,24.61
36410,6683,2025-01-17 0:00,4550,No,Bank Transfer,0,153.46,2684,55.53
36411,29140,2020-03-04 0:00,2502,No,Bank Transfer,46558,190.12,1708,33.41
36412,13118,2019-11-21 0:00,4367,Yes,Cash,105999,321.9,1019,37.29
36413,21447,2021-01-08 0:00,1218,No,Credit Card,77192,279.5,2183,40.05
36414,419,2023-02-07 0:00,3322,No,Credit Card,0,295.4,2736,73.46
36415,27319,2020-02-13 0:00,1385,No,Bank Transfer,0,316.76,1174,97.7
36416,40099,2023-11-30 0:00,2934,No,Check,122618,474.31,2728,38.91
36417,15424,2020-02-09 0:00,1304,Yes,Credit Card,64570,448.32,1995,46.54
36418,46259,2024-03-09 0:00,1054,No,Credit Card,0,418.57,1797,73.27
36419,5167,2022-06-04 0:00,572,No,Credit Card,0,62.85,1818,18.62
36420,41856,2024-05-07 0:00,4514,No,Cash,0,216.51,529,75.86
36421,18580,2020-08-05 0:00,828,No,Check,20586,140.77,780,36.86
36422,2062,2020-07-01 0:00,4740,No,Check,0,403.29,576,26.33
36423,39629,2023-11-01 0:00,3014,No,Bank Transfer,68698,311.93,1571,32.2
36424,46018,2021-04-26 0:00,1466,No,Cash,20546,486.68,752,10.96
36425,23614,2020-06-04 0:00,3056,Yes,Check,0,86.37,2240,13.62
36426,19725,2023-10-18 0:00,1210,No,Cash,185823,152.58,1085,93.44
36427,31319,2022-06-20 0:00,1420,No,Check,0,442.38,1699,85.63
36428,3707,2022-12-28 0:00,1211,No,Bank Transfer,134864,64.19,2921,24.9
36429,7440,,1764,Yes,Credit Card,179946,345.01,342,34.62
36430,25752,2022-07-13 0:00,4124,No,Cash,0,355.17,2026,9.55
36431,25536,2021-09-16 0:00,2358,Yes,Cash,181188,451.73,676,73.51
36432,30914,2020-10-03 0:00,1533,No,Cash,61794,317.71,2948,30.8
36433,47583,2022-03-10 0:00,3051,No,Credit Card,93892,75.13,383,41.09
36434,36446,2021-04-01 0:00,4527,No,Credit Card,71751,373.17,1438,0.86
36435,34791,2020-12-22 0:00,2682,No,Credit Card,8314,142.19,1643,69.04
36436,45701,2020-10-10 0:00,888,No,Bank Transfer,84913,193.71,2403,12.53
36437,46452,2023-05-18 0:00,3032,No,Check,55837,146.97,1354,15.12
36438,49593,2019-05-02 0:00,4098,No,Credit Card,0,120.39,1276,32.02
36439,14698,2019-09-16 0:00,4283,No,Bank Transfer,0,412.04,165,42.41
36440,26591,2023-10-26 0:00,1990,Yes,Check,184176,115.2,908,40.45
36441,28362,2021-01-05 0:00,3518,No,Bank Transfer,0,97.38,2309,85.02
36442,9082,2020-06-27 0:00,4472,No,Cash,39683,190.91,823,95.57
36443,47087,2021-11-19 0:00,3269,No,Bank Transfer,185251,253.93,108,35.69
36444,7872,2023-06-17 0:00,4439,No,Bank Transfer,193360,476.89,322,32.66
36445,46906,2023-01-18 0:00,4247,No,Check,28910,110.4,1964,3.24
36446,26279,2020-06-23 0:00,1390,No,Cash,69932,479.64,619,79.97
36447,8977,2021-06-28 0:00,838,No,Cash,23824,379.39,806,96.04
36448,49104,2023-01-29 0:00,834,No,Bank Transfer,60341,409.2,654,59.22
36449,44649,2020-11-06 0:00,2470,Yes,Credit Card,44860,433.59,2335,23.3
36450,42801,2025-01-02 0:00,4323,No,Bank Transfer,0,279.24,753,38.8
36451,11912,2024-06-30 0:00,4416,No,Cash,54454,280.44,1495,70.96
36452,21845,2021-11-23 0:00,4128,No,Cash,180788,452.3,983,53.06
36453,18462,2021-12-11 0:00,3206,No,Cash,9251,411.53,1403,62.73
36454,21815,2024-02-13 0:00,4632,Yes,Bank Transfer,0,486.56,166,95.11
36455,16789,2019-04-10 0:00,2569,Yes,Credit Card,47533,490.75,2104,61.93
36456,25481,2023-06-10 0:00,4443,No,Bank Transfer,103489,469.81,2433,94.53
36457,46235,2021-01-26 0:00,1427,No,Bank Transfer,108054,255.88,2304,62.87
36458,43283,2019-05-02 0:00,1762,No,Check,0,284.05,971,29.89
36459,19556,2021-02-21 0:00,3341,No,Credit Card,131455,261.91,142,96.04
36460,10056,2021-02-22 0:00,4980,Yes,Check,34962,401,2343,13.9
36461,49131,2021-04-25 0:00,3596,No,Credit Card,47146,458.28,879,83.02
36462,13527,2022-08-23 0:00,4215,Yes,Bank Transfer,0,444.78,2212,77.88
36463,13431,2024-03-13 0:00,3215,No,Credit Card,160107,406.46,1487,66.51
36464,33269,2020-07-12 0:00,4638,No,Cash,88975,324.84,1107,45.28
36465,33513,2023-03-10 0:00,3514,No,Bank Transfer,19876,69.72,167,96.77
36466,30791,2019-04-30 0:00,1746,No,Bank Transfer,0,115.92,1665,0.26
36467,4696,2020-04-16 0:00,3172,No,Credit Card,0,185.58,2576,52.84
36468,28885,2022-10-05 0:00,2382,No,Cash,54349,364.12,941,98.73
36469,34725,2020-06-25 0:00,1422,No,Check,0,73.29,2969,86.73
36470,30607,2020-10-20 0:00,4239,Yes,Credit Card,197489,411.64,1825,39.59
36471,5249,2021-04-14 0:00,2086,No,Credit Card,0,135.73,1855,19.57
36472,14364,2021-07-29 0:00,1596,No,Credit Card,120692,317.7,1252,54.58
36473,10057,2024-09-24 0:00,4434,No,Check,30637,456.63,1210,82.34
36474,42223,2020-05-12 0:00,578,No,Bank Transfer,0,354.24,1269,72.9
36475,30738,2025-01-01 0:00,3789,No,Check,199522,284.81,1357,83.25
36476,39364,2020-06-21 0:00,4956,No,Credit Card,1406,458.99,1203,66.74
36477,23247,2024-02-22 0:00,1862,No,Check,90371,431.32,2877,72.47
36478,49596,2019-04-14 0:00,2161,No,Cash,0,109.66,176,55.13
36479,223,2023-07-03 0:00,1655,Yes,Cash,168315,452.1,1533,28.32
36480,29542,2020-07-12 0:00,2814,No,Bank Transfer,0,232.57,358,31.83
36481,43108,2023-10-24 0:00,4741,No,Bank Transfer,0,234.15,2566,4.73
36482,21948,2021-08-23 0:00,3735,No,Credit Card,121143,428.86,1004,80.72
36483,7091,2020-10-24 0:00,3008,No,Bank Transfer,0,461.17,2450,75.66
36484,10073,2021-04-16 0:00,1949,No,Credit Card,0,115.1,471,74.01
36485,34370,2024-03-03 0:00,2775,No,Bank Transfer,0,459.55,1093,53.22
36486,30712,2024-12-21 0:00,3061,Yes,Cash,0,446.32,1109,17.88
36487,47995,2023-10-20 0:00,1979,No,Check,41037,433.28,1033,92.2
36488,44863,2022-08-04 0:00,1599,No,Cash,57314,75.11,774,36.39
36489,3366,2020-08-02 0:00,1938,Yes,Cash,106946,167.87,348,41.36
36490,15948,2019-05-16 0:00,1638,No,Bank Transfer,83333,382.74,489,85.79
36491,40669,2020-08-21 0:00,4659,No,Credit Card,0,114.2,1283,43.7
36492,46340,2020-06-22 0:00,2767,No,Bank Transfer,106795,330.19,1194,72.69
36493,7791,2022-12-26 0:00,2546,No,Check,50654,490.01,1567,58.73
36494,13044,2019-08-12 0:00,,Yes,Bank Transfer,158476,304.94,1110,63.45
36495,35241,2019-08-07 0:00,2145,No,Credit Card,15259,434.94,2867,23.81
36496,36331,2023-03-22 0:00,2721,No,Check,1326,336.2,2753,49.24
36497,23950,2020-06-30 0:00,4802,No,Bank Transfer,7896,127.42,1262,7.59
36498,23116,2022-08-27 0:00,1321,Yes,Credit Card,83181,337.5,1627,72.14
36499,20116,2022-10-01 0:00,663,No,Check,2288,416.77,689,20.47
36500,24284,2024-07-17 0:00,2848,No,Credit Card,0,340.74,1847,66.76
36501,29475,2020-02-09 0:00,1541,No,Credit Card,85228,224.94,1876,57.5
36502,15130,2021-10-26 0:00,2589,No,Bank Transfer,40947,347.53,996,18.27
36503,35104,2020-05-21 0:00,1436,No,Credit Card,144078,152.21,1036,54.49
36504,27732,2019-03-17 0:00,625,No,Credit Card,97628,412.51,738,51.91
36505,2908,2021-11-21 0:00,1599,No,Check,0,106.27,1242,20.91
36506,37357,2024-11-05 0:00,2829,No,Cash,0,392.68,1272,39.33
36507,10431,2019-07-14 0:00,4934,No,Check,163495,486.31,1923,1.13
36508,18000,2023-03-23 0:00,4554,Yes,Check,5877,458.35,1613,6.38
36509,26498,2021-01-13 0:00,747,No,Cash,9827,455.43,2307,78.15
36510,37730,2022-06-14 0:00,4350,Yes,Credit Card,148373,189.31,2240,11.4
36511,6131,2022-06-06 0:00,2257,No,Bank Transfer,0,285.11,1621,39.45
36512,10753,,3684,No,Credit Card,20703,493.46,2428,17.65
36513,21954,2019-05-28 0:00,3955,No,Credit Card,46835,171.68,1870,67.68
36514,22559,2024-05-27 0:00,2128,No,Cash,95565,63.79,1300,41.42
36515,32478,2024-12-04 0:00,1784,No,Cash,149351,133.03,1343,29.15
36516,10497,2020-03-20 0:00,1312,No,Check,141559,197.52,1167,69.38
36517,20671,2023-09-26 0:00,860,Yes,Check,104346,74.45,1560,58.16
36518,37402,2022-05-16 0:00,4119,No,Check,121346,492.31,690,62.65
36519,26380,2021-08-07 0:00,3798,Yes,Check,58164,154.62,2430,67.27
36520,27260,2019-05-17 0:00,2630,Yes,Cash,48824,257.4,847,21.61
36521,7516,2023-11-30 0:00,2243,No,Bank Transfer,48587,478.39,439,79.36
36522,18015,2021-08-15 0:00,3323,No,Bank Transfer,37090,76.81,834,72.77
36523,309,,533,No,Credit Card,0,196.34,575,87.18
36524,40697,2021-09-05 0:00,4044,Yes,Check,86681,241.27,1670,3.81
36525,45125,2021-10-29 0:00,2125,No,Credit Card,188952,67.95,2295,58.97
36526,10025,2022-10-12 0:00,1794,No,Credit Card,0,228.1,2105,61.73
36527,20365,2024-10-01 0:00,2480,Yes,Cash,199142,183.59,682,88.65
36528,24637,2019-04-04 0:00,1551,No,Check,0,350.42,1809,46.88
36529,40999,2020-07-15 0:00,523,Yes,Bank Transfer,80024,470.16,2334,65.47
36530,49619,,3295,No,Credit Card,0,210.67,786,92.06
36531,34364,2023-12-07 0:00,4678,No,Cash,37285,416,2367,75.94
36532,32969,2021-08-07 0:00,3184,No,Check,97919,164.1,260,37.75
36533,25188,2022-05-13 0:00,3352,Yes,Cash,186975,240.53,1346,14.82
36534,32033,2021-05-17 0:00,4698,No,Bank Transfer,88170,70.33,1004,45.34
36535,11767,2019-04-15 0:00,1424,No,Cash,25598,423.5,2075,92.5
36536,35528,2019-08-20 0:00,4185,No,Check,49910,287.11,1140,81.57
36537,9940,2024-11-04 0:00,2261,No,Credit Card,12003,175.49,221,56.23
36538,35542,2021-05-25 0:00,1148,No,Check,0,414.09,2614,67.48
36539,11847,2021-06-29 0:00,2480,No,Cash,46201,437.23,858,89.29
36540,2115,2019-10-22 0:00,4884,Yes,Cash,73181,88.76,1918,57.18
36541,30683,2021-09-27 0:00,2291,No,Bank Transfer,196679,335.09,2993,3.81
36542,6250,2024-06-08 0:00,4156,Yes,Bank Transfer,0,369.31,833,7.08
36543,27261,2022-08-20 0:00,1884,No,Credit Card,0,278.61,341,31.69
36544,38083,2019-04-09 0:00,3640,No,Check,135614,415.27,121,55.79
36545,36635,2024-07-20 0:00,1904,No,Credit Card,142740,155.79,1085,98.18
36546,36680,2025-01-09 0:00,2264,No,Cash,0,467.73,1815,86.61
36547,9520,2019-01-19 0:00,2311,No,Cash,160290,293.46,2463,49.7
36548,39501,2020-05-02 0:00,3813,No,Cash,142005,486.82,2253,15.88
36549,30285,2023-04-27 0:00,2697,No,Credit Card,0,203.95,405,83.26
36550,10893,2020-05-03 0:00,2510,Yes,Cash,71359,431.34,2141,71.24
36551,42078,2023-02-02 0:00,925,No,Credit Card,95569,463.87,397,44.46
36552,21222,2019-01-01 0:00,1161,No,Credit Card,0,468.44,603,8.02
36553,38436,2023-01-25 0:00,786,No,Cash,0,223.52,1302,69.99
36554,47352,2019-06-21 0:00,4003,No,Cash,0,317.15,2575,95.83
36555,37035,2022-12-20 0:00,3972,No,Check,0,182.03,925,30.86
36556,5017,2019-07-27 0:00,2123,No,Bank Transfer,0,428.52,1159,6.91
36557,7712,2024-11-07 0:00,3723,No,Bank Transfer,0,222.2,2174,78.11
36558,23404,2024-11-25 0:00,3436,Yes,Credit Card,60384,371.21,1799,85.16
36559,30660,2019-11-05 0:00,3354,No,Credit Card,132288,237.43,1324,44.84
36560,19120,2022-01-21 0:00,4790,No,Credit Card,161239,289.04,1334,20.39
36561,17515,2021-09-13 0:00,4577,Yes,Cash,93531,399.54,530,98.24
36562,20889,2024-06-19 0:00,1679,Yes,Credit Card,197592,146.32,2428,52.46
36563,36607,2020-02-21 0:00,4455,No,Check,135545,225.31,1322,6.68
36564,30302,2024-01-09 0:00,1174,No,Cash,0,186.23,2827,68.73
36565,13651,2023-04-21 0:00,1713,No,Credit Card,176924,417.36,1152,33.62
36566,2964,2019-09-25 0:00,2831,No,Bank Transfer,34229,167.4,2307,30.91
36567,14603,2021-01-01 0:00,4553,No,Credit Card,125761,215.61,1702,13.51
36568,515,2022-01-11 0:00,3584,No,Credit Card,135643,471.99,2596,81.39
36569,31322,2021-01-10 0:00,4886,No,Check,195475,250.48,1911,79.63
36570,36213,2020-07-18 0:00,2153,Yes,Cash,46395,215.84,1601,95.56
36571,33711,2019-05-21 0:00,3624,No,Check,51269,180.54,1800,20.75
36572,35474,2024-01-26 0:00,541,No,Bank Transfer,43999,196.88,1330,44.96
36573,49306,2020-06-20 0:00,942,No,Check,107057,109,2626,16.25
36574,8111,2020-03-05 0:00,3998,No,Credit Card,0,306.54,134,33.47
36575,22230,2022-06-26 0:00,3512,Yes,Cash,0,408.11,977,18.23
36576,23890,2021-10-03 0:00,2210,No,Cash,175569,100.93,995,51.93
36577,43142,2023-10-10 0:00,3983,Yes,Bank Transfer,141282,240.35,697,91.97
36578,2556,2024-10-18 0:00,543,No,Cash,143234,499.06,2216,13.98
36579,139,2024-07-29 0:00,4100,No,Credit Card,181413,409.03,1416,70.12
36580,36008,2021-07-06 0:00,3080,No,Check,0,189.39,2039,67.87
36581,18771,2019-05-11 0:00,632,No,Check,16981,448.06,2422,48.93
36582,199,2024-01-08 0:00,3010,No,Credit Card,0,440.06,226,77.27
36583,4997,2023-11-17 0:00,4412,Yes,Check,0,79.92,2963,96.83
36584,38833,2019-01-24 0:00,4319,No,Check,0,275.06,2405,79.54
36585,5670,2022-03-16 0:00,3376,No,Bank Transfer,43647,209.91,1366,47.25
36586,1846,2019-04-16 0:00,1974,Yes,Bank Transfer,197151,128.92,2375,91.17
36587,44887,2021-05-29 0:00,3282,No,Check,23016,253.86,958,40.41
36588,18003,2025-02-05 0:00,2440,No,Credit Card,20983,399.19,2185,79.15
36589,29265,2023-04-29 0:00,1679,No,Cash,136433,151.93,1853,78.75
36590,21794,2021-08-13 0:00,1802,No,Bank Transfer,0,113.62,588,82.37
36591,35947,2024-04-20 0:00,4633,Yes,Credit Card,59204,446.67,905,43.89
36592,1517,2024-12-07 0:00,2652,Yes,Check,0,295.73,2879,20.84
36593,9022,2021-06-22 0:00,2185,No,Bank Transfer,151780,60.26,2954,4.46
36594,15709,2019-10-24 0:00,2560,No,Cash,0,119.43,2613,60.76
36595,38321,2020-06-27 0:00,4322,Yes,Bank Transfer,139014,231.4,2734,69.54
36596,5294,2023-10-03 0:00,4531,No,Credit Card,68455,489.51,2869,51.8
36597,30004,2019-11-22 0:00,2240,Yes,Cash,173658,157.93,2514,79.04
36598,32542,2019-07-20 0:00,3512,No,Bank Transfer,73166,476.29,1187,25.23
36599,2224,2019-05-01 0:00,641,No,Bank Transfer,0,419.37,2066,16.66
36600,43027,2019-08-12 0:00,4071,No,Credit Card,61874,192.52,638,4.55
36601,35256,2019-05-17 0:00,1260,No,Check,0,146.22,1547,93.76
36602,28370,2022-12-14 0:00,632,Yes,Check,28116,393.1,1572,12.46
36603,11439,2024-03-12 0:00,1371,No,Cash,75499,143.52,1225,61.38
36604,6720,2020-05-03 0:00,3919,No,Bank Transfer,79817,259.08,1221,24.46
36605,7342,,3727,No,Check,113987,170.23,2498,42.31
36606,16607,2023-09-26 0:00,4386,No,Bank Transfer,0,197.9,1606,84.48
36607,16294,2022-02-06 0:00,1033,No,Credit Card,185166,493.7,177,52.76
36608,38128,2022-11-25 0:00,4366,Yes,Credit Card,145480,488.32,2224,93.61
36609,19543,2021-04-08 0:00,3963,No,Check,86049,90.39,945,84.46
36610,5468,2020-07-20 0:00,3060,No,Check,174170,320.63,820,39.41
36611,35140,2020-02-14 0:00,520,Yes,Cash,0,296.78,1609,97.48
36612,7281,2022-09-08 0:00,892,No,Cash,63043,256.75,2484,64.31
36613,6539,2021-10-30 0:00,1429,No,Check,0,280.36,2143,97.92
36614,42435,2022-11-30 0:00,826,No,Credit Card,0,455.49,960,72.19
36615,5182,2024-12-27 0:00,2421,No,Check,0,421.38,2264,35.97
36616,27474,2019-08-08 0:00,3461,No,Cash,0,206.43,1144,60.69
36617,14256,2020-03-09 0:00,,No,Check,169874,128.95,1751,3.55
36618,16324,2019-07-28 0:00,2331,No,Credit Card,15786,311.93,1422,89.53
36619,49624,2019-01-29 0:00,857,No,Check,40885,138.89,1436,56.04
36620,27697,2024-12-29 0:00,2538,No,Credit Card,167719,477.77,2657,13.14
36621,36800,2021-06-20 0:00,1449,No,Bank Transfer,131895,152.09,2867,22.02
36622,27668,2020-02-05 0:00,513,No,Check,52919,231.83,183,16.25
36623,19340,2022-08-20 0:00,976,Yes,Check,112542,499.94,2812,98.58
36624,43564,2020-09-11 0:00,4223,No,Cash,91227,447.5,612,51.76
36625,19726,2022-05-04 0:00,3737,No,Cash,179468,194.31,659,73.29
36626,29593,2020-11-13 0:00,4564,No,Cash,191193,161.29,907,45.93
36627,4437,2021-08-13 0:00,2978,Yes,Check,71368,389.34,537,9.45
36628,9624,2023-09-11 0:00,525,No,Credit Card,186812,497.56,2655,34.39
36629,16475,2023-05-01 0:00,561,No,Bank Transfer,108674,321.74,2046,41.46
36630,47781,2022-06-04 0:00,3617,Yes,Cash,0,256.39,1811,51.15
36631,40738,2020-06-21 0:00,4551,No,Check,108007,353.16,1221,67.31
36632,49685,2020-02-18 0:00,2812,Yes,Cash,0,123.29,2447,45.96
36633,17396,2019-09-09 0:00,795,No,Cash,119018,374.87,2873,9.51
36634,22804,2021-12-21 0:00,4138,Yes,Bank Transfer,181102,120.89,1479,50.01
36635,42367,2024-07-29 0:00,1112,No,Check,197696,376.03,876,18.97
36636,48517,2023-02-01 0:00,4268,Yes,Check,54909,126.04,1852,72.33
36637,39798,2021-01-09 0:00,4352,No,Bank Transfer,108631,82.98,2053,15.27
36638,27376,2019-07-02 0:00,703,No,Cash,0,232.86,2727,69.34
36639,9921,2023-10-07 0:00,2934,No,Bank Transfer,70493,489.7,188,78.93
36640,1121,2024-05-05 0:00,1514,No,Bank Transfer,0,246.81,2814,55.7
36641,30854,2020-01-18 0:00,899,No,Credit Card,0,239.83,2100,29.2
36642,47154,2020-12-25 0:00,3559,No,Bank Transfer,0,496.01,199,41.63
36643,29376,2021-12-10 0:00,953,No,Cash,0,79.71,1257,28.37
36644,10172,2020-11-29 0:00,2516,Yes,Cash,45081,472.19,1114,76.24
36645,8085,,4006,Yes,Cash,134345,99.36,2780,61.92
36646,48183,2021-10-01 0:00,4485,No,Bank Transfer,175762,431.75,2576,5.94
36647,31241,2021-11-16 0:00,1611,No,Check,33098,221.59,2323,4.61
36648,17859,2023-11-19 0:00,2989,No,Cash,60239,477.95,2130,85.25
36649,17626,2023-12-22 0:00,747,No,Bank Transfer,85057,466.32,1636,75.31
36650,23616,2019-09-29 0:00,4961,No,Bank Transfer,194568,181.09,1224,74.83
36651,49591,2022-10-21 0:00,4775,No,Credit Card,0,224.96,1444,6.85
36652,30173,2019-06-01 0:00,1481,Yes,Credit Card,0,454.67,1983,4.15
36653,35953,2024-05-08 0:00,4458,No,Bank Transfer,197158,221.34,2625,50.92
36654,14691,2024-01-12 0:00,1398,No,Cash,53290,416.72,1043,76.97
36655,38255,2023-09-20 0:00,1492,No,Check,74920,165.58,1531,21.19
36656,26665,2020-11-09 0:00,2965,Yes,Check,0,292,686,89.38
36657,40038,2024-07-22 0:00,3561,No,Check,70684,487.37,979,7.46
36658,30049,2024-12-07 0:00,3212,No,Bank Transfer,56134,329.98,2701,6.77
36659,41391,2024-04-28 0:00,553,No,Cash,37038,201.68,2710,0.37
36660,7109,2023-02-25 0:00,3339,No,Bank Transfer,0,294.01,359,99.12
36661,49251,2025-01-25 0:00,4922,No,Credit Card,0,282.66,1552,40.69
36662,18345,2021-12-07 0:00,2177,No,Cash,139234,105.77,2123,57.41
36663,47205,2020-07-18 0:00,3893,Yes,Cash,0,320.96,1156,32.86
36664,48390,2019-03-06 0:00,2718,Yes,Check,0,359.06,2518,81.8
36665,40369,2024-05-02 0:00,2352,No,Cash,36419,358.93,2174,75.31
36666,23539,2019-10-19 0:00,2269,No,Check,0,423.39,1541,76.19
36667,42991,2021-03-20 0:00,700,No,Credit Card,63535,261.21,2931,67.26
36668,18458,2021-12-31 0:00,3142,No,Check,138487,357.89,2552,6.85
36669,11294,2021-12-03 0:00,4788,Yes,Cash,0,244.3,411,78.34
36670,15155,2020-01-12 0:00,1133,No,Bank Transfer,114816,292.19,1605,86.15
36671,3401,2019-03-20 0:00,4310,Yes,Bank Transfer,173827,385.55,1780,26.08
36672,33499,2021-05-11 0:00,4110,No,Bank Transfer,77949,74.32,1845,51.48
36673,1830,2024-10-08 0:00,963,Yes,Credit Card,0,262.51,2514,22.74
36674,7855,2021-02-26 0:00,702,No,Cash,153812,143.7,2984,16.78
36675,622,2023-11-23 0:00,2961,No,Credit Card,145017,73.85,2911,33.56
36676,36776,2023-02-16 0:00,1453,No,Cash,139422,451.36,2946,34.87
36677,26992,2019-12-24 0:00,2036,No,Credit Card,0,445.57,679,23.73
36678,18687,2019-07-06 0:00,3474,No,Check,64594,175.65,247,1.51
36679,46459,2020-09-29 0:00,4971,No,Cash,154683,192.05,2475,4.86
36680,34342,2020-01-16 0:00,833,No,Bank Transfer,56380,106.62,1261,19.35
36681,8996,2019-04-12 0:00,,No,Bank Transfer,119083,167.12,2246,33.38
36682,14326,2021-05-21 0:00,1138,No,Cash,96557,495.82,942,68.75
36683,15186,2020-08-15 0:00,2451,Yes,Credit Card,49617,123.15,1109,99.34
36684,23261,2019-01-02 0:00,1611,No,Check,0,204.88,2311,11.2
36685,18910,2024-11-23 0:00,2595,No,Credit Card,46372,390.5,691,58.34
36686,44903,2021-12-12 0:00,3738,No,Credit Card,138071,181.67,1281,78.07
36687,18750,2022-09-21 0:00,1405,No,Bank Transfer,30209,272.88,554,25.28
36688,40570,2019-01-28 0:00,1157,No,Credit Card,70355,205.6,2703,66.64
36689,29490,2020-09-13 0:00,855,No,Check,0,435.49,1997,19.71
36690,4563,2024-10-15 0:00,1355,No,Cash,0,59.79,2527,57.6
36691,29196,2023-03-09 0:00,3572,Yes,Credit Card,0,157.74,2407,33.64
36692,39971,2022-08-24 0:00,3692,No,Credit Card,0,396.81,2751,1.26
36693,20407,2022-02-13 0:00,4821,No,Cash,155346,453.93,2538,10.56
36694,27342,2019-01-20 0:00,4764,No,Check,0,471.14,2167,87.46
36695,42055,2024-04-29 0:00,4504,Yes,Bank Transfer,0,260.91,779,44.44
36696,27570,2023-09-30 0:00,2707,No,Credit Card,33375,424.09,2569,82.04
36697,42853,2020-08-14 0:00,2243,No,Credit Card,59019,480.21,2176,91.82
36698,24008,2019-12-17 0:00,4237,Yes,Credit Card,50264,248.91,2003,97.26
36699,33161,2025-01-23 0:00,1688,No,Cash,142815,295.78,888,20.86
36700,37901,2019-10-19 0:00,4059,No,Credit Card,125587,440.44,2860,52.69
36701,16766,2020-03-25 0:00,3759,No,Credit Card,12784,483.76,2861,59.92
36702,9340,2020-06-29 0:00,3734,No,Cash,0,271.05,1447,92.43
36703,38811,2024-04-14 0:00,3784,No,Cash,135213,291.99,2627,96.32
36704,1373,2020-02-11 0:00,1344,No,Credit Card,0,411.89,1578,61.42
36705,11974,2021-04-11 0:00,4271,No,Credit Card,177590,83.12,837,24.32
